route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,trip_type
21,000208,5366,Bludenz Bahnhof,,,4739,,1
21,000000,5367,Lindau (Bodensee) Hbf,,,4740,,1
21,000207,5368,Lindau (Bodensee) Hbf,,,4740,,1
21,000208,5369,Bludenz Bahnhof,,,4741,,1
21,000000,5370,Lindau (Bodensee) Hbf,,,4742,,1
21,000207,5371,Lindau (Bodensee) Hbf,,,4742,,1
21,000208,5372,Bludenz Bahnhof,,,4743,,1
21,000000,5373,Lindau (Bodensee) Hbf,,,4744,,1
21,000207,5374,Lindau (Bodensee) Hbf,,,4744,,1
21,000208,5375,Bludenz Bahnhof,,,4745,,1
4,000000,5376,Flughafen Wien Bahnhof,RJ 797,,4746,,1
4,000000,5377,Linz/Donau Hbf,RJ 820,,4747,,1
4,000237,5378,Linz/Donau Hbf,RJ 820,,4747,,1
4,000000,5379,Flughafen Wien Bahnhof,RJ 821,,4748,,1
4,000238,5380,Linz/Donau Hbf,RJ 822,,4749,,1
4,000239,5381,Flughafen Wien Bahnhof,RJ 823,,4750,,1
4,000020,5382,Flughafen Wien Bahnhof,RJ 823,,4751,,1
4,000240,5383,Flughafen Wien Bahnhof,RJ 823,,4752,,1
4,000020,5384,Flughafen Wien Bahnhof,RJ 825,,4753,,1
4,000239,5385,Flughafen Wien Bahnhof,RJ 825,,4754,,1
4,000240,5386,Flughafen Wien Bahnhof,RJ 825,,4755,,1
4,000000,5387,Salzburg Hbf,RJ 840,,4756,,1
4,000000,5388,Linz/Donau Hbf,RJ 841,,4757,,1
4,000000,5389,Wien Hbf,RJ 843,,4758,,1
4,000000,5390,Linz/Donau Hbf,RJ 845,,4759,,1
4,000020,5391,Wels Hbf,RJ 846,,4760,,1
4,000000,5392,Salzburg Hbf,RJ 848,,4761,,1
4,000000,5393,Wien Hbf,RJ 850,,4762,,1
7,000000,5394,Wien Hbf,D 852,,4763,,1
4,000237,5395,Graz Hbf,RJ 853,,4764,,1
4,000238,5396,Graz Hbf,RJ 855,,4765,,1
7,000020,5397,Wien Hbf,D 858,,4766,,1
7,000020,5398,Villach Hbf,D 859,,4767,,1
7,000241,5399,Villach Hbf,D 859,,4767,,1
2,000000,5400,Bregenz Bahnhof,RJX 860,,4768,,1
2,000000,5401,Flughafen Wien Bahnhof,RJX 861,,4769,,1
2,000000,5402,Bregenz Bahnhof,RJX 862,,4770,,1
2,000000,5403,Flughafen Wien Bahnhof,RJX 863,,4771,,1
2,000000,5404,Bregenz Bahnhof,RJX 864,,4772,,1
4,000000,5405,Wien Hbf,RJ 865,,4773,,1
2,000000,5406,Bregenz Bahnhof,RJX 866,,4774,,1
2,000000,5407,Flughafen Wien Bahnhof,RJX 867,,4775,,1
2,000000,5408,Innsbruck Hbf,RJX 868,,4776,,1
2,000000,5409,Flughafen Wien Bahnhof,RJX 869,,4777,,1
1,000000,5410,Klagenfurt Hbf,IC 894,,4778,,1
1,000000,5411,Salzburg Hbf,IC 895,,4779,,1
1,000000,5412,Klagenfurt Hbf,IC 898,,4780,,1
7,000000,5413,Salzburg Hbf,D 899,,4781,,1
41,000000,5414,Flughafen Wien Bahnhof,CAT 9011,,4782,,1
41,000000,5415,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9012,,4783,,1
41,000000,5416,Flughafen Wien Bahnhof,CAT 9013,,4784,,1
41,000000,5417,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9014,,4785,,1
41,000000,5418,Flughafen Wien Bahnhof,CAT 9015,,4786,,1
41,000000,5419,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9016,,4787,,1
41,000000,5420,Flughafen Wien Bahnhof,CAT 9017,,4788,,1
41,000000,5421,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9018,,4789,,1
41,000000,5422,Flughafen Wien Bahnhof,CAT 9019,,4790,,1
41,000000,5423,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9020,,4791,,1
41,000000,5424,Flughafen Wien Bahnhof,CAT 9021,,4792,,1
41,000000,5425,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9022,,4793,,1
41,000000,5426,Flughafen Wien Bahnhof,CAT 9023,,4794,,1
41,000000,5427,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9024,,4795,,1
41,000000,5428,Flughafen Wien Bahnhof,CAT 9025,,4796,,1
41,000000,5429,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9026,,4797,,1
41,000000,5430,Flughafen Wien Bahnhof,CAT 9027,,4798,,1
41,000000,5431,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9028,,4799,,1
41,000000,5432,Flughafen Wien Bahnhof,CAT 9029,,4800,,1
41,000000,5433,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9030,,4801,,1
41,000000,5434,Flughafen Wien Bahnhof,CAT 9031,,4802,,1
41,000000,5435,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9032,,4803,,1
41,000000,5436,Flughafen Wien Bahnhof,CAT 9033,,4804,,1
41,000000,5437,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9034,,4805,,1
41,000000,5438,Flughafen Wien Bahnhof,CAT 9035,,4806,,1
41,000000,5439,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9036,,4807,,1
41,000000,5440,Flughafen Wien Bahnhof,CAT 9037,,4808,,1
41,000000,5441,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9038,,4809,,1
41,000000,5442,Flughafen Wien Bahnhof,CAT 9039,,4810,,1
41,000000,5443,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9040,,4811,,1
41,000000,5444,Flughafen Wien Bahnhof,CAT 9041,,4812,,1
41,000000,5445,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9042,,4813,,1
41,000000,5446,Flughafen Wien Bahnhof,CAT 9043,,4814,,1
41,000000,5447,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9044,,4815,,1
41,000000,5448,Flughafen Wien Bahnhof,CAT 9045,,4816,,1
41,000000,5449,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9046,,4817,,1
41,000000,5450,Flughafen Wien Bahnhof,CAT 9047,,4818,,1
41,000000,5451,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9048,,4819,,1
41,000000,5452,Flughafen Wien Bahnhof,CAT 9049,,4820,,1
41,000000,5453,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9050,,4821,,1
41,000000,5454,Flughafen Wien Bahnhof,CAT 9051,,4822,,1
41,000000,5455,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9052,,4823,,1
41,000000,5456,Flughafen Wien Bahnhof,CAT 9053,,4824,,1
41,000000,5457,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9054,,4825,,1
41,000000,5458,Flughafen Wien Bahnhof,CAT 9055,,4826,,1
41,000000,5459,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9056,,4827,,1
41,000000,5460,Flughafen Wien Bahnhof,CAT 9057,,4828,,1
41,000000,5461,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9058,,4829,,1
41,000000,5462,Flughafen Wien Bahnhof,CAT 9059,,4830,,1
41,000000,5463,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9060,,4831,,1
41,000000,5464,Flughafen Wien Bahnhof,CAT 9061,,4832,,1
41,000000,5465,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9062,,4833,,1
41,000000,5466,Flughafen Wien Bahnhof,CAT 9063,,4834,,1
41,000000,5467,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9064,,4835,,1
41,000000,5468,Flughafen Wien Bahnhof,CAT 9065,,4836,,1
41,000000,5469,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9066,,4837,,1
41,000000,5470,Flughafen Wien Bahnhof,CAT 9067,,4838,,1
41,000000,5471,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9068,,4839,,1
41,000000,5472,Flughafen Wien Bahnhof,CAT 9069,,4840,,1
41,000000,5473,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9070,,4841,,1
41,000000,5474,Flughafen Wien Bahnhof,CAT 9071,,4842,,1
41,000000,5475,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9072,,4843,,1
41,000000,5476,Flughafen Wien Bahnhof,CAT 9073,,4844,,1
41,000000,5477,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9074,,4845,,1
41,000000,5478,Flughafen Wien Bahnhof,CAT 9075,,4846,,1
41,000000,5479,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9076,,4847,,1
41,000000,5480,Flughafen Wien Bahnhof,CAT 9077,,4848,,1
41,000000,5481,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9078,,4849,,1
41,000000,5482,Flughafen Wien Bahnhof,CAT 9079,,4850,,1
41,000000,5483,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9080,,4851,,1
41,000000,5484,Flughafen Wien Bahnhof,CAT 9081,,4852,,1
41,000000,5485,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9082,,4853,,1
18,000039,5486,Amstetten NÖ Bahnhof,CJX 9100,,4854,,1
18,000039,5487,Amstetten NÖ Bahnhof,CJX 9102,,4855,,1
18,000020,5488,Amstetten NÖ Bahnhof,CJX 9104,,4856,,1
18,000020,5489,St.Pölten Hbf,CJX 9105,,4857,,1
18,000020,5490,Amstetten NÖ Bahnhof,CJX 9106,,4858,,1
18,000020,5491,Amstetten NÖ Bahnhof,CJX 9108,,4859,,1
18,000020,5492,Amstetten NÖ Bahnhof,CJX 9110,,4860,,1
6,000020,5493,Horn NÖ Bahnhof,R 9500,,4897,,1
6,000021,5494,Sigmundsherberg Bahnhof,R 9501,,4898,,1
6,000081,5495,Horn NÖ Bahnhof,R 9502,,4899,,1
6,000081,5496,Sigmundsherberg Bahnhof,R 9503,,4900,,1
6,000021,5497,Horn NÖ Bahnhof,R 9514,,4901,,1
42,000000,5498,Böckstein Bahnhof,ASTB 9602,,4902,,1
42,000000,5499,Mallnitz-Obervellach Bahnhof,ASTB 9603,,4903,,1
42,000000,5500,Böckstein Bahnhof,ASTB 9604,,4904,,1
42,000000,5501,Mallnitz-Obervellach Bahnhof,ASTB 9605,,4905,,1
42,000000,5502,Böckstein Bahnhof,ASTB 9606,,4906,,1
42,000000,5503,Mallnitz-Obervellach Bahnhof,ASTB 9607,,4907,,1
42,000000,5504,Böckstein Bahnhof,ASTB 9608,,4908,,1
42,000000,5505,Mallnitz-Obervellach Bahnhof,ASTB 9609,,4909,,1
42,000000,5506,Böckstein Bahnhof,ASTB 9610,,4910,,1
42,000000,5507,Mallnitz-Obervellach Bahnhof,ASTB 9611,,4911,,1
42,000000,5508,Böckstein Bahnhof,ASTB 9612,,4912,,1
42,000000,5509,Mallnitz-Obervellach Bahnhof,ASTB 9613,,4913,,1
42,000000,5510,Böckstein Bahnhof,ASTB 9614,,4914,,1
42,000000,5511,Mallnitz-Obervellach Bahnhof,ASTB 9615,,4915,,1
42,000000,5512,Böckstein Bahnhof,ASTB 9616,,4916,,1
42,000000,5513,Mallnitz-Obervellach Bahnhof,ASTB 9617,,4917,,1
42,000000,5514,Böckstein Bahnhof,ASTB 9618,,4918,,1
42,000000,5515,Mallnitz-Obervellach Bahnhof,ASTB 9619,,4919,,1
42,000000,5516,Böckstein Bahnhof,ASTB 9620,,4920,,1
42,000000,5517,Mallnitz-Obervellach Bahnhof,ASTB 9621,,4921,,1
42,000000,5518,Böckstein Bahnhof,ASTB 9622,,4922,,1
42,000000,5519,Mallnitz-Obervellach Bahnhof,ASTB 9623,,4923,,1
42,000000,5520,Böckstein Bahnhof,ASTB 9624,,4924,,1
42,000000,5521,Mallnitz-Obervellach Bahnhof,ASTB 9625,,4925,,1
42,000000,5522,Böckstein Bahnhof,ASTB 9626,,4926,,1
42,000000,5523,Mallnitz-Obervellach Bahnhof,ASTB 9627,,4927,,1
42,000000,5524,Böckstein Bahnhof,ASTB 9628,,4928,,1
42,000000,5525,Mallnitz-Obervellach Bahnhof,ASTB 9629,,4929,,1
42,000000,5526,Böckstein Bahnhof,ASTB 9630,,4930,,1
42,000000,5527,Mallnitz-Obervellach Bahnhof,ASTB 9631,,4931,,1
42,000000,5528,Böckstein Bahnhof,ASTB 9632,,4932,,1
42,000000,5529,Mallnitz-Obervellach Bahnhof,ASTB 9633,,4933,,1
42,000000,5530,Böckstein Bahnhof,ASTB 9634,,4934,,1
42,000000,5531,Mallnitz-Obervellach Bahnhof,ASTB 9635,,4935,,1
42,000000,5532,Böckstein Bahnhof,ASTB 9636,,4936,,1
42,000000,5533,Mallnitz-Obervellach Bahnhof,ASTB 9637,,4937,,1
43,000298,5534,Hamburg Hbf,ICE 1020,,4957,,1
43,000300,5535,Hamburg Hbf,ICE 1020,,4957,,1
43,006160,5536,Hamburg Hbf,ICE 1020,,4958,,1
43,006161,5537,Hamburg Hbf,ICE 1020,,4958,,1
43,000312,5538,Hamburg Hbf,ICE 1020,,4960,,1
43,000313,5539,Hamburg Hbf,ICE 1020,,4960,,1
43,000316,5540,Hamburg Hbf,ICE 1020,,4963,,1
43,000317,5541,Hamburg Hbf,ICE 1020,,4963,,1
43,000318,5542,Hamburg Hbf,ICE 1020,,4964,,1
43,000319,5543,Hamburg Hbf,ICE 1020,,4964,,1
9,000492,5544,Wien Hbf,EC 1160,,5223,,1
7,000492,5545,Wien Hbf,D 1160,,5223,,1
1,001603,5546,Frankfurt(Main)Hbf,IC 1290,,5323,,1
1,000400,5547,München Hbf,IC 1290,,5324,,1
1,006431,5548,Salzburg Hbf,IC 1291,,5325,,1
1,006432,5549,Salzburg Hbf,IC 1291,,5325,,1
1,000613,5550,Salzburg Hbf,IC 1291,,5326,,1
1,000616,5551,Salzburg Hbf,IC 1291,,5327,,1
1,000617,5552,München Hbf,IC 1296,,5328,,1
1,006433,5553,Frankfurt(Main)Hbf,IC 1296,,5329,,1
1,000271,5554,Frankfurt(Main)Hbf,IC 1296,,5330,,1
1,000622,5555,Frankfurt(Main)Hbf,IC 1296,,5331,,1
1,005340,5556,Karlsruhe Hbf,IC 1298,,5332,,1
1,001603,5557,Karlsruhe Hbf,IC 1298,,5332,,1
1,001603,5558,Salzburg Hbf,IC 1299,,5333,,1
1,001447,5559,Salzburg Hbf,IC 1299,,5333,,1
3,000020,5560,Linz/Donau Hbf,REX 1771,,5465,,1
3,000020,5561,Linz/Donau Hbf,REX 1777,,5468,,1
3,000000,5562,Linz/Donau Hbf,REX 1779,,5469,,1
3,000000,5563,Linz/Donau Hbf,REX 1781,,5470,,1
3,000000,5564,Linz/Donau Hbf,REX 1783,,5471,,1
3,000000,5565,Linz/Donau Hbf,REX 1785,,5472,,1
1,001222,5566,Hamburg-Altona,IC 2024,,5625,,1
1,000420,5567,Passau Hbf,IC 2027,,5626,,1
6,000020,5568,Wr.Neustadt Hbf,R 2313,,6194,,1
6,000004,5569,Wr.Neustadt Hbf,R 2315,,6199,,1
6,000020,5570,Payerbach-Reichenau Bahnhof,R 2317,,6200,,1
6,000000,5571,Payerbach-Reichenau Bahnhof,R 2331,,6213,,1
6,000020,5572,Payerbach-Reichenau Bahnhof,R 2331,,6213,,1
6,000000,5573,Wr.Neustadt Hbf,R 2339,,6218,,1
6,000020,5574,Wr.Neustadt Hbf,R 2343,,6223,,1
6,000000,5575,Wr.Neustadt Hbf,R 2347,,6228,,1
6,000020,5576,Wr.Neustadt Hbf,R 2351,,6234,,1
6,000000,5577,Wr.Neustadt Hbf,R 2355,,6240,,1
6,000020,5578,Wr.Neustadt Hbf,R 2359,,6247,,1
6,000000,5579,Wr.Neustadt Hbf,R 2363,,6251,,1
6,000020,5580,Wr.Neustadt Hbf,R 2367,,6257,,1
6,000000,5581,Wr.Neustadt Hbf,R 2371,,6264,,1
6,000020,5582,Wr.Neustadt Hbf,R 2375,,6273,,1
6,000000,5583,Wr.Neustadt Hbf,R 2379,,6276,,1
9,000000,5584,Wien Hbf,EC 40346,,6659,,1
6,000020,5585,Fehring Bahnhof,R 4743,,6702,,1
6,000020,5586,Fehring Bahnhof,R 4765,,6703,,1
44,000655,5587,Innsbruck Hbf,RB 5403,,6828,,1
44,000000,5588,Innsbruck Hbf,RB 5403,,6828,,1
3,000000,5589,Innsbruck Hbf,REX 5403,,6828,,1
44,000000,5590,Innsbruck Hbf,RB 5407,,6829,,1
3,000000,5591,Innsbruck Hbf,REX 5407,,6829,,1
3,002163,5592,München-Pasing,REX 5408,,6830,,1
44,002163,5593,München-Pasing,RB 5408,,6830,,1
3,000655,5594,München-Pasing,REX 5408,,6831,,1
44,000655,5595,München-Pasing,RB 5408,,6831,,1
3,000000,5596,München-Pasing,REX 5410,,6835,,1
44,000000,5597,München-Pasing,RB 5410,,6835,,1
44,000000,5598,Seefeld in Tirol Bahnhof,RB 5411,,6836,,1
3,000000,5599,Seefeld in Tirol Bahnhof,REX 5411,,6836,,1
3,000000,5600,Garmisch-Partenkirchen,REX 5412,,6837,,1
44,000000,5601,Garmisch-Partenkirchen,RB 5412,,6837,,1
44,000000,5602,Innsbruck Hbf,RB 5413,,6838,,1
3,000000,5603,Innsbruck Hbf,REX 5413,,6838,,1
3,000004,5604,München-Pasing,REX 5414,,6839,,1
44,000004,5605,München-Pasing,RB 5414,,6839,,1
3,000020,5606,Seefeld in Tirol Bahnhof,REX 5415,,6840,,1
44,000004,5607,Seefeld in Tirol Bahnhof,RB 5415,,6841,,1
3,000004,5608,Seefeld in Tirol Bahnhof,REX 5415,,6841,,1
3,000000,5609,München-Pasing,REX 5416,,6842,,1
44,000000,5610,München-Pasing,RB 5416,,6842,,1
44,000000,5611,Innsbruck Hbf,RB 5417,,6843,,1
3,000000,5612,Innsbruck Hbf,REX 5417,,6843,,1
3,002146,5613,München-Pasing,REX 5418,,6844,,1
44,002146,5614,München-Pasing,RB 5418,,6844,,1
3,002147,5615,München-Pasing,REX 5418,,6845,,1
3,000238,5616,München-Pasing,REX 5418,,6845,,1
44,000238,5617,München-Pasing,RB 5418,,6845,,1
3,000020,5618,Seefeld in Tirol Bahnhof,REX 5419,,6846,,1
44,000004,5619,Seefeld in Tirol Bahnhof,RB 5419,,6847,,1
3,000004,5620,Seefeld in Tirol Bahnhof,REX 5419,,6847,,1
3,000000,5621,Garmisch-Partenkirchen,REX 5420,,6853,,1
44,000000,5622,Garmisch-Partenkirchen,RB 5420,,6853,,1
44,000000,5623,Innsbruck Hbf,RB 5421,,6854,,1
3,000000,5624,Innsbruck Hbf,REX 5421,,6854,,1
3,000000,5625,München-Pasing,REX 5422,,6855,,1
44,000000,5626,München-Pasing,RB 5422,,6855,,1
44,000000,5627,Seefeld in Tirol Bahnhof,RB 5423,,6856,,1
3,000000,5628,Seefeld in Tirol Bahnhof,REX 5423,,6856,,1
3,000000,5629,München-Pasing,REX 5426,,6857,,1
44,000000,5630,München-Pasing,RB 5426,,6857,,1
44,000000,5631,Innsbruck Hbf,RB 5427,,6858,,1
3,000000,5632,Innsbruck Hbf,REX 5427,,6858,,1
3,000004,5633,München-Pasing,REX 5428,,6859,,1
3,002154,5634,München-Pasing,REX 5428,,6859,,1
44,002154,5635,München-Pasing,RB 5428,,6859,,1
3,000020,5636,Seefeld in Tirol Bahnhof,REX 5429,,6860,,1
44,000004,5637,Seefeld in Tirol Bahnhof,RB 5429,,6861,,1
3,000004,5638,Seefeld in Tirol Bahnhof,REX 5429,,6861,,1
3,000000,5639,Garmisch-Partenkirchen,REX 5430,,6863,,1
44,000000,5640,Garmisch-Partenkirchen,RB 5430,,6863,,1
44,000238,5641,Innsbruck Hbf,RB 5431,,6864,,1
3,000238,5642,Innsbruck Hbf,REX 5431,,6864,,1
44,002144,5643,Innsbruck Hbf,RB 5431,,6865,,1
3,002144,5644,Innsbruck Hbf,REX 5431,,6865,,1
3,000000,5645,München-Pasing,REX 5432,,6866,,1
44,000000,5646,München-Pasing,RB 5432,,6866,,1
44,000000,5647,Seefeld in Tirol Bahnhof,RB 5433,,6867,,1
3,000000,5648,Seefeld in Tirol Bahnhof,REX 5433,,6867,,1
3,000000,5649,München-Pasing,REX 5434,,6868,,1
44,000000,5650,München-Pasing,RB 5434,,6868,,1
44,000000,5651,Innsbruck Hbf,RB 5437,,6869,,1
3,000000,5652,Innsbruck Hbf,REX 5437,,6869,,1
3,000209,5653,Bludenz Bahnhof,REX 5553,,6884,,1
3,000207,5654,Feldkirch Bahnhof,REX 5557,,6885,,1
3,000209,5655,Bludenz Bahnhof,REX 5559,,6886,,1
3,000207,5656,Feldkirch Bahnhof,REX 5563,,6888,,1
3,000209,5657,Bludenz Bahnhof,REX 5567,,6889,,1
3,000207,5658,Feldkirch Bahnhof,REX 5569,,6890,,1
3,000209,5659,Bludenz Bahnhof,REX 5571,,6892,,1
3,000209,5660,Bludenz Bahnhof,REX 5573,,6893,,1
3,000207,5661,Feldkirch Bahnhof,REX 5575,,6894,,1
3,000209,5662,Bludenz Bahnhof,REX 5577,,6895,,1
3,000207,5663,Feldkirch Bahnhof,REX 5581,,6897,,1
3,000207,5664,Bludenz Bahnhof,REX 5585,,6898,,1
3,000207,5665,Feldkirch Bahnhof,REX 5589,,6899,,1
3,000207,5666,Bludenz Bahnhof,REX 5591,,6901,,1
3,000207,5667,Bludenz Bahnhof,REX 5593,,6902,,1
3,000207,5668,Feldkirch Bahnhof,REX 5595,,6903,,1
3,000207,5669,Bludenz Bahnhof,REX 5597,,6904,,1
3,000207,5670,Bludenz Bahnhof,REX 5599,,6905,,1
6,000219,5671,Feldkirch Bahnhof,R 5703,,6938,,1
3,000219,5672,Feldkirch Bahnhof,REX 5705,,6941,,1
6,000219,5673,Feldkirch Bahnhof,R 5707,,6944,,1
6,000219,5674,Feldkirch Bahnhof,R 5715,,6955,,1
6,000219,5675,Feldkirch Bahnhof,R 5721,,6965,,1
6,000219,5676,Feldkirch Bahnhof,R 5723,,6968,,1
6,000219,5677,Feldkirch Bahnhof,R 5725,,6971,,1
6,000219,5678,Feldkirch Bahnhof,R 5727,,6974,,1
6,000219,5679,Feldkirch Bahnhof,R 5729,,6977,,1
6,000000,5680,Linz/Donau Hbf,R 5907,,7104,,1
3,000000,5681,Linz/Donau Hbf,REX 5907,,7104,,1
6,000000,5682,Linz/Donau Hbf,R 5909,,7106,,1
3,000000,5683,Linz/Donau Hbf,REX 5909,,7106,,1
6,000000,5684,Linz/Donau Hbf,R 5913,,7113,,1
3,000000,5685,Linz/Donau Hbf,REX 5913,,7113,,1
6,000000,5686,Linz/Donau Hbf,R 5919,,7114,,1
3,000000,5687,Linz/Donau Hbf,REX 5919,,7114,,1
6,000000,5688,Linz/Donau Hbf,R 5923,,7119,,1
3,000000,5689,Linz/Donau Hbf,REX 5923,,7119,,1
6,000000,5690,Linz/Donau Hbf,R 5927,,7120,,1
3,000004,5691,Linz/Donau Hbf,REX 5927,,7120,,1
3,000000,5692,Neumarkt-Kallham Bahnhof,REX 5933,,7125,,1
6,000000,5693,Neumarkt-Kallham Bahnhof,R 5935,,7126,,1
3,000000,5694,Wels Hbf,REX 5937,,7127,,1
6,000000,5695,Wels Hbf,R 5939,,7128,,1
6,000000,5696,Linz/Donau Hbf,R 5961,,7150,,1
3,000000,5697,Linz/Donau Hbf,REX 5961,,7150,,1
6,000000,5698,Linz/Donau Hbf,R 5965,,7151,,1
3,000000,5699,Linz/Donau Hbf,REX 5965,,7151,,1
6,000000,5700,Neumarkt-Kallham Bahnhof,R 5967,,7152,,1
6,000020,5701,Neumarkt-Kallham Bahnhof,R 5967,,7152,,1
6,000000,5702,Neumarkt-Kallham Bahnhof,R 5969,,7153,,1
6,000020,5703,Neumarkt-Kallham Bahnhof,R 5971,,7158,,1
6,000000,5704,Linz/Donau Hbf,R 5973,,7159,,1
3,000000,5705,Linz/Donau Hbf,REX 5973,,7159,,1
6,000022,5706,Neumarkt-Kallham Bahnhof,R 5975,,7160,,1
6,000000,5707,Neumarkt-Kallham Bahnhof,R 5977,,7161,,1
6,000022,5708,Neumarkt-Kallham Bahnhof,R 5979,,7162,,1
6,000000,5709,Linz/Donau Hbf,R 5981,,7166,,1
3,000000,5710,Linz/Donau Hbf,REX 5981,,7166,,1
6,000000,5711,Neumarkt-Kallham Bahnhof,R 5983,,7167,,1
6,000000,5712,Linz/Donau Hbf,R 5985,,7168,,1
3,000000,5713,Linz/Donau Hbf,REX 5985,,7168,,1
6,000000,5714,Braunau/Inn Bahnhof,R 5989,,7169,,1
6,000000,5715,Wels Hbf,R 5991,,7173,,1
6,000000,5716,Braunau/Inn Bahnhof,R 5997,,7174,,1
7,000000,5717,Salzburg Hbf,D 70462,,7384,,1
6,000020,5718,Wr.Neustadt Hbf,R 7100,,7417,,1
6,000020,5719,Wr.Neustadt Hbf,R 7102,,7418,,1
6,000000,5720,Wr.Neustadt Hbf,R 7106,,7419,,1
6,000024,5721,Wr.Neustadt Hbf,R 7112,,7420,,1
6,000000,5722,Wr.Neustadt Hbf,R 7116,,7421,,1
6,000000,5723,Wr.Neustadt Hbf,R 7120,,7422,,1
6,000000,5724,Wr.Neustadt Hbf,R 7124,,7423,,1
6,000000,5725,Wr.Neustadt Hbf,R 7128,,7424,,1
6,000000,5726,Wr.Neustadt Hbf,R 7132,,7425,,1
6,000000,5727,Wr.Neustadt Hbf,R 7136,,7426,,1
6,000000,5728,Wr.Neustadt Hbf,R 7140,,7427,,1
6,000000,5729,Wr.Neustadt Hbf,R 7144,,7428,,1
6,000000,5730,Wr.Neustadt Hbf,R 7148,,7429,,1
6,000000,5731,Wr.Neustadt Hbf,R 7152,,7430,,1
6,000000,5732,Wr.Neustadt Hbf,R 7156,,7431,,1
6,000000,5733,Wr.Neustadt Hbf,R 7160,,7434,,1
6,000000,5734,Wr.Neustadt Hbf,R 7164,,7435,,1
6,000000,5735,Wr.Neustadt Hbf,R 7168,,7436,,1
6,000000,5736,Wr.Neustadt Hbf,R 7172,,7437,,1
6,000004,5737,Wr.Neustadt Hbf,R 7176,,7438,,1
6,000000,5738,Szombathely,R 8902,,7733,,1
6,000000,5739,Sopron,R 8903,,7734,,1
43,000300,5740,Passau Hbf,ICE 927,,7785,,1
43,000268,5741,Passau Hbf,ICE 927,,7786,,1
43,000300,5742,Hamburg-Altona,ICE 928,,7788,,1
43,002701,5743,Hamburg-Altona,ICE 928,,7789,,1
43,002702,5744,Passau Hbf,ICE 929,,7790,,1
43,002705,5745,Passau Hbf,ICE 929,,7790,,1
43,000300,5746,Passau Hbf,ICE 929,,7791,,1
43,002708,5747,Passau Hbf,ICE 929,,7791,,1
43,000395,5748,Passau Hbf,ICE 929,,7795,,1
1,000000,5749,Sopron,IC 930,,7796,,1
1,001811,5750,Budapest-Keleti,IC 931,,7803,,1
1,000000,5751,Sopron,IC 932,,7806,,1
1,000000,5752,Budapest-Keleti,IC 933,,7807,,1
1,000000,5753,Sopron,IC 934,,7808,,1
1,000000,5754,Sopron,IC 936,,7813,,1
1,000000,5755,Budapest-Keleti,IC 937,,7814,,1
1,001811,5756,Sopron,IC 938,,7815,,1
1,000000,5757,Budapest-Keleti,IC 939,,7816,,1
3,000020,5758,Parndorf Bahnhof,REX 9400,,7818,,1
3,000020,5759,Wien Hbf,REX 9402,,7819,,1
3,000020,5760,Wien Hbf,REX 9404,,7820,,1
3,000020,5761,Bruck/Leitha Bahnhof,REX 9406,,7821,,1
3,000020,5762,Bruck/Leitha Bahnhof,REX 9408,,7822,,1
1,000000,5763,Sopron,IC 942,,7835,,1
1,000000,5764,Budapest-Keleti,IC 943,,7843,,1
3,000020,5765,Bruck/Leitha Bahnhof,REX 9440,,7845,,1
1,000000,5766,Budapest-Keleti,IC 945,,7848,,1
